Datetime,String,String,String,String,Datetime,Datetime
08Jan2020,Y4 000608 ,MEX,LAP,XAVRB,08Jan2020 12:11,08Jan2020 14:38
08Jan2020,Y4 000609 ,LAP,MEX,XAVRB,08Jan2020 15:13,08Jan2020 17:32
08Jan2020,Y4 000612 ,MEX,SJD,XAVLV,08Jan2020 17:48,08Jan2020 20:09
08Jan2020,Y4 000615 ,CLQ,MEX,N515VL,08Jan2020 01:14,08Jan2020 02:41
08Jan2020,Y4 000616 ,MEX,AGU,XAVOC,08Jan2020 14:20,08Jan2020 15:49
08Jan2020,Y4 000617 ,AGU,MEX,XAVOC,08Jan2020 16:19,08Jan2020 17:50
08Jan2020,Y4 000619 ,CUN,GDL,N541VL,08Jan2020 13:00,08Jan2020 15:57
08Jan2020,Y4 000620 ,GDL,MXL,N534VL,08Jan2020 11:40,08Jan2020 14:40
08Jan2020,Y4 000621 ,MXL,GDL,N534VL,08Jan2020 15:18,08Jan2020 18:03
08Jan2020,Y4 000622 ,GDL,MXL,N518VL,08Jan2020 03:51,08Jan2020 06:45
08Jan2020,Y4 000623 ,MXL,GDL,N518VL,08Jan2020 07:22,08Jan2020 10:07
08Jan2020,Y4 000624 ,GDL,MXL,XAVRA,08Jan2020 00:21,08Jan2020 03:21
08Jan2020,Y4 000625 ,MXL,GDL,XAVRA,08Jan2020 03:52,08Jan2020 06:37
08Jan2020,Y4 000626 ,GDL,CJS,XAVLB,08Jan2020 12:09,08Jan2020 14:31
08Jan2020,Y4 000627 ,CJS,GDL,XAVLB,08Jan2020 15:01,08Jan2020 17:15
08Jan2020,Y4 000628 ,GDL,CUN,XAVLY,08Jan2020 00:07,08Jan2020 02:55
08Jan2020,Y4 000630 ,GDL,CUN,XAVLE,08Jan2020 14:10,08Jan2020 16:58
08Jan2020,Y4 000631 ,CUN,GDL,XAVLT,08Jan2020 19:43,08Jan2020 22:40
08Jan2020,Y4 000632 ,GDL,CUN,XAVLT,08Jan2020 16:13,08Jan2020 19:01
08Jan2020,Y4 000633 ,CUN,GDL,N523VL,08Jan2020 23:11,09Jan2020 02:08
08Jan2020,Y4 000634 ,GDL,CUN,N525VL,08Jan2020 12:51,08Jan2020 15:39
08Jan2020,Y4 000635 ,CUN,GDL,XAVLY,08Jan2020 03:35,08Jan2020 06:32
08Jan2020,Y4 000636 ,AGU,CUN,N514VL,08Jan2020 18:30,08Jan2020 21:01
08Jan2020,Y4 000637 ,CUN,AGU,N514VL,08Jan2020 15:12,08Jan2020 17:57
08Jan2020,Y4 000638 ,BJX,CUN,XAVOM,08Jan2020 19:38,08Jan2020 22:07
08Jan2020,Y4 000639 ,CUN,BJX,XAVOM,08Jan2020 22:47,09Jan2020 01:27
08Jan2020,Y4 000640 ,BJX,CUN,N514VL,08Jan2020 11:50,08Jan2020 14:19
08Jan2020,Y4 000641 ,CUN,BJX,N514VL,08Jan2020 02:33,08Jan2020 05:13
08Jan2020,Y4 000644 ,GDL,CUL,N537VL,08Jan2020 15:40,08Jan2020 17:06
08Jan2020,Y4 000645 ,CUL,GDL,N543VL,08Jan2020 13:34,08Jan2020 15:00
08Jan2020,Y4 000654 ,MEX,VER,N544VL,08Jan2020 12:58,08Jan2020 13:59
08Jan2020,Y4 000655 ,VER,MEX,N544VL,08Jan2020 14:38,08Jan2020 15:55
08Jan2020,Y4 000670 ,GDL,CUL,XAVLQ,08Jan2020 03:11,08Jan2020 04:37
08Jan2020,Y4 000671 ,CUL,GDL,XAVLQ,08Jan2020 01:05,08Jan2020 02:31
08Jan2020,Y4 000672 ,GDL,LMM,N526VL,08Jan2020 13:54,08Jan2020 15:39
08Jan2020,Y4 000673 ,LMM,GDL,N526VL,08Jan2020 16:09,08Jan2020 17:48
08Jan2020,Y4 000674 ,GDL,MTY,N510VL,08Jan2020 02:18,08Jan2020 03:51
08Jan2020,Y4 000675 ,MTY,GDL,XAVLT,08Jan2020 14:11,08Jan2020 15:42
08Jan2020,Y4 000676 ,GDL,MTY,XAVLT,08Jan2020 11:58,08Jan2020 13:31
08Jan2020,Y4 000677 ,MTY,GDL,N510VL,08Jan2020 12:25,08Jan2020 13:56
08Jan2020,Y4 000678 ,GDL,CUU,N531VL,08Jan2020 14:03,08Jan2020 15:56
08Jan2020,Y4 000679 ,CUU,GDL,N531VL,08Jan2020 16:26,08Jan2020 18:15
08Jan2020,Y4 000680 ,GDL,LAP,N534VL,08Jan2020 18:55,08Jan2020 20:39
08Jan2020,Y4 000681 ,LAP,GDL,N534VL,08Jan2020 21:19,08Jan2020 22:55
08Jan2020,Y4 000682 ,GDL,HMO,N535VL,08Jan2020 00:30,08Jan2020 02:45
08Jan2020,Y4 000683 ,HMO,GDL,N535VL,08Jan2020 03:25,08Jan2020 05:31
08Jan2020,Y4 000684 ,GDL,CEN,XAVLO,08Jan2020 12:58,08Jan2020 14:55
08Jan2020,Y4 000685 ,CEN,GDL,XAVLO,08Jan2020 15:25,08Jan2020 17:13
08Jan2020,Y4 000686 ,GDL,MID,XAVRD,08Jan2020 16:00,08Jan2020 18:22
08Jan2020,Y4 000687 ,MID,GDL,XAVRD,08Jan2020 12:55,08Jan2020 15:30
08Jan2020,Y4 000690 ,GDL,CUL,XAVLW,08Jan2020 13:12,08Jan2020 14:38
08Jan2020,Y4 000691 ,CUL,GDL,XAVLW,08Jan2020 15:13,08Jan2020 16:39
08Jan2020,Y4 000692 ,GDL,VER,N525VL,08Jan2020 19:50,08Jan2020 21:21
08Jan2020,Y4 000693 ,VER,GDL,N525VL,08Jan2020 22:03,08Jan2020 23:42
08Jan2020,Y4 000696 ,MEX,BJX,N509VL,08Jan2020 13:25,08Jan2020 14:51
08Jan2020,Y4 000697 ,BJX,MEX,XAVOY,08Jan2020 11:25,08Jan2020 12:50
08Jan2020,Y4 000698 ,GDL,TRC,N531VL,08Jan2020 18:47,08Jan2020 20:06
08Jan2020,Y4 000699 ,TRC,GDL,N531VL,08Jan2020 20:44,08Jan2020 22:06
08Jan2020,Y4 000700 ,MEX,CUN,XAVRC,08Jan2020 20:15,08Jan2020 22:33
08Jan2020,Y4 000705 ,CUN,MEX,XAVRC,08Jan2020 23:18,09Jan2020 01:52
08Jan2020,Y4 000706 ,MEX,CUN,N544VL,08Jan2020 23:01,09Jan2020 01:19
08Jan2020,Y4 000707 ,CUN,MEX,N528VL,08Jan2020 03:06,08Jan2020 05:40
08Jan2020,Y4 000709 ,CUN,MEX,N542VL,08Jan2020 15:29,08Jan2020 18:03
08Jan2020,Y4 000711 ,CUN,MEX,N542VL,08Jan2020 01:08,08Jan2020 03:42
08Jan2020,Y4 000712 ,MEX,CUN,XAVLU,08Jan2020 17:51,08Jan2020 20:09
08Jan2020,Y4 000713 ,CUN,MEX,XAVLU,08Jan2020 20:49,08Jan2020 23:23
08Jan2020,Y4 000714 ,MEX,CUN,N542VL,08Jan2020 12:31,08Jan2020 14:49
08Jan2020,Y4 000715 ,CUN,MEX,N508VL,08Jan2020 01:59,08Jan2020 04:33
08Jan2020,Y4 000718 ,MEX,CUN,XAVLZ,08Jan2020 22:10,09Jan2020 00:28
08Jan2020,Y4 000720 ,MEX,GDL,N529VL,08Jan2020 20:27,08Jan2020 21:55
08Jan2020,Y4 000721 ,GDL,MEX,N529VL,08Jan2020 22:25,08Jan2020 23:56
08Jan2020,Y4 000722 ,MEX,CUN,N528VL,08Jan2020 00:08,08Jan2020 02:26
08Jan2020,Y4 000724 ,MEX,CUU,XAVLV,08Jan2020 11:40,08Jan2020 14:06
08Jan2020,Y4 000725 ,CUU,MEX,XAVLV,08Jan2020 14:41,08Jan2020 17:03
08Jan2020,Y4 000728 ,MEX,GDL,N527VL,08Jan2020 01:54,08Jan2020 03:22
08Jan2020,Y4 000729 ,GDL,MEX,N527VL,08Jan2020 03:52,08Jan2020 05:23
08Jan2020,Y4 000730 ,MEX,GDL,N525VL,08Jan2020 00:41,08Jan2020 02:09
08Jan2020,Y4 000731 ,GDL,MEX,N520VL,08Jan2020 12:14,08Jan2020 13:45
08Jan2020,Y4 000732 ,MEX,GDL,XAVLE,08Jan2020 04:01,08Jan2020 05:29
08Jan2020,Y4 000733 ,GDL,MEX,XAVLD,08Jan2020 14:58,08Jan2020 16:29
08Jan2020,Y4 000734 ,MEX,GDL,N529VL,08Jan2020 16:20,08Jan2020 17:48
08Jan2020,Y4 000735 ,GDL,MEX,N529VL,08Jan2020 18:18,08Jan2020 19:49
08Jan2020,Y4 000737 ,GDL,MEX,XAVLL,08Jan2020 15:53,08Jan2020 17:24
08Jan2020,Y4 000739 ,GDL,MEX,N529VL,08Jan2020 13:58,08Jan2020 15:29
08Jan2020,Y4 000740 ,GDL,HMO,XAVRF,08Jan2020 12:56,08Jan2020 15:11
08Jan2020,Y4 000741 ,HMO,GDL,XAVRF,08Jan2020 15:41,08Jan2020 17:47
08Jan2020,Y4 000742 ,MEX,GDL,N528VL,08Jan2020 22:08,08Jan2020 23:36
08Jan2020,Y4 000743 ,GDL,MEX,XAVOZ,08Jan2020 02:49,08Jan2020 04:20
08Jan2020,Y4 000744 ,MEX,GDL,XAVLD,08Jan2020 13:00,08Jan2020 14:28
08Jan2020,Y4 000745 ,GDL,MEX,N517VL,08Jan2020 00:06,08Jan2020 01:37
08Jan2020,Y4 000746 ,GDL,SJD,N543VL,08Jan2020 19:43,08Jan2020 21:20
08Jan2020,Y4 000747 ,SJD,GDL,N543VL,08Jan2020 21:56,08Jan2020 23:27
08Jan2020,Y4 000750 ,MEX,MXL,XAVRC,08Jan2020 12:00,08Jan2020 15:37
08Jan2020,Y4 000751 ,MXL,MEX,XAVRB,08Jan2020 06:52,08Jan2020 10:10
08Jan2020,Y4 000752 ,MEX,MXL,XAVRB,08Jan2020 02:39,08Jan2020 06:16
08Jan2020,Y4 000753 ,MXL,MEX,XAVRC,08Jan2020 16:12,08Jan2020 19:30
08Jan2020,Y4 000754 ,MEX,MID,XAVLL,08Jan2020 17:55,08Jan2020 19:50
08Jan2020,Y4 000756 ,MEX,MID,XAVLU,08Jan2020 12:25,08Jan2020 14:20
08Jan2020,Y4 000757 ,MID,MEX,XAVLL,08Jan2020 20:20,08Jan2020 22:31
08Jan2020,Y4 000759 ,MID,MEX,XAVLU,08Jan2020 14:55,08Jan2020 17:06
08Jan2020,Y4 000760 ,MEX,HMO,N528VL,08Jan2020 11:15,08Jan2020 14:10
08Jan2020,Y4 000761 ,HMO,MEX,N528VL,08Jan2020 14:40,08Jan2020 17:20
08Jan2020,Y4 000762 ,MEX,HMO,XAVLL,08Jan2020 23:06,09Jan2020 02:01
08Jan2020,Y4 000763 ,HMO,MEX,XAVLV,08Jan2020 04:51,08Jan2020 07:31
08Jan2020,Y4 000764 ,MEX,OAX,XAVOZ,08Jan2020 17:25,08Jan2020 18:35
08Jan2020,Y4 000765 ,OAX,MEX,XAVOZ,08Jan2020 19:05,08Jan2020 20:32
08Jan2020,Y4 000766 ,MEX,LMM,XAVOY,08Jan2020 19:08,08Jan2020 21:34
08Jan2020,Y4 000767 ,LMM,MEX,XAVOY,08Jan2020 22:07,09Jan2020 00:19
08Jan2020,Y4 000770 ,MEX,LAP,N542VL,08Jan2020 18:48,08Jan2020 21:15
08Jan2020,Y4 000771 ,LAP,MEX,N542VL,08Jan2020 21:50,09Jan2020 00:09
08Jan2020,Y4 000772 ,MEX,TGZ,XAVOY,08Jan2020 13:48,08Jan2020 15:33
08Jan2020,Y4 000773 ,TGZ,MEX,XAVOY,08Jan2020 16:12,08Jan2020 18:07
08Jan2020,Y4 000778 ,MEX,HUX,N528VL,08Jan2020 17:59,08Jan2020 19:23
08Jan2020,Y4 000779 ,HUX,MEX,N528VL,08Jan2020 19:53,08Jan2020 21:33
08Jan2020,Y4 000780 ,MEX,SJD,XAVLV,08Jan2020 23:46,09Jan2020 02:07
08Jan2020,Y4 000783 ,SJD,MEX,XAVLV,08Jan2020 20:44,08Jan2020 23:01
08Jan2020,Y4 000784 ,MEX,PVR,XAVRB,08Jan2020 18:17,08Jan2020 19:56
08Jan2020,Y4 000785 ,PVR,MEX,XAVRB,08Jan2020 20:31,08Jan2020 22:16
08Jan2020,Y4 000788 ,MEX,MID,XAVLU,08Jan2020 00:54,08Jan2020 02:49
08Jan2020,Y4 000789 ,MID,MEX,XAVLU,08Jan2020 03:24,08Jan2020 05:35
08Jan2020,Y4 000790 ,MEX,CUL,N512VL,08Jan2020 00:54,08Jan2020 03:06
08Jan2020,Y4 000791 ,CUL,MEX,N512VL,08Jan2020 03:41,08Jan2020 05:43
08Jan2020,Y4 000792 ,MEX,CUL,XAVLZ,08Jan2020 11:20,08Jan2020 13:32
08Jan2020,Y4 000793 ,CUL,MEX,XAVLZ,08Jan2020 14:07,08Jan2020 16:09
08Jan2020,Y4 000794 ,MEX,TGZ,N521VL,08Jan2020 00:21,08Jan2020 02:06
08Jan2020,Y4 000795 ,TGZ,MEX,N521VL,08Jan2020 02:36,08Jan2020 04:31
08Jan2020,Y4 000796 ,MEX,TAP,XAVLZ,08Jan2020 16:54,08Jan2020 18:48
08Jan2020,Y4 000797 ,TAP,MEX,XAVLZ,08Jan2020 19:23,08Jan2020 21:25
08Jan2020,Y4 000800 ,TIJ,UPN,XAVLX,08Jan2020 16:35,08Jan2020 19:34
08Jan2020,Y4 000801 ,UPN,TIJ,XAVLX,08Jan2020 20:04,08Jan2020 23:22
08Jan2020,Y4 000810 ,TIJ,MEX,XAVLD,08Jan2020 07:02,08Jan2020 10:36
08Jan2020,Y4 000811 ,MEX,TIJ,N521VL,08Jan2020 14:13,08Jan2020 18:07
08Jan2020,Y4 000812 ,TIJ,MEX,N517VL,08Jan2020 19:34,08Jan2020 23:08
08Jan2020,Y4 000813 ,MEX,TIJ,N512VL,08Jan2020 21:14,09Jan2020 01:08
08Jan2020,Y4 000814 ,TIJ,MEX,XAVLC,08Jan2020 07:51,08Jan2020 11:25
08Jan2020,Y4 000815 ,MEX,TIJ,N512VL,08Jan2020 12:41,08Jan2020 16:35
08Jan2020,Y4 000816 ,TIJ,MEX,N512VL,08Jan2020 17:05,08Jan2020 20:39
08Jan2020,Y4 000817 ,MEX,TIJ,N517VL,08Jan2020 15:06,08Jan2020 18:44
08Jan2020,Y4 000818 ,TIJ,MEX,N544VL,08Jan2020 01:38,08Jan2020 05:12
08Jan2020,Y4 000819 ,MEX,TIJ,XAVLC,08Jan2020 02:38,08Jan2020 06:32
08Jan2020,Y4 000820 ,TIJ,MEX,N538VL,08Jan2020 18:41,08Jan2020 22:15
08Jan2020,Y4 000821 ,MEX,TIJ,N515VL,08Jan2020 03:27,08Jan2020 07:21
08Jan2020,Y4 000825 ,CTM,MEX,XAVLE,08Jan2020 00:25,08Jan2020 02:52
08Jan2020,Y4 000830 ,TIJ,ZCL,XAVLM,08Jan2020 09:57,08Jan2020 12:37
08Jan2020,Y4 000831 ,ZCL,TIJ,XAVLM,08Jan2020 13:07,08Jan2020 16:05
08Jan2020,Y4 000832 ,TIJ,ZCL,N524VL,08Jan2020 21:58,09Jan2020 00:38
08Jan2020,Y4 000833 ,ZCL,TIJ,N538VL,08Jan2020 14:17,08Jan2020 17:15
08Jan2020,Y4 000842 ,TIJ,CLQ,N519VL,08Jan2020 16:40,08Jan2020 19:40
08Jan2020,Y4 000843 ,CLQ,TIJ,N519VL,08Jan2020 20:12,08Jan2020 23:20
08Jan2020,Y4 000844 ,TIJ,TPQ,XAVLR,08Jan2020 13:12,08Jan2020 15:50
08Jan2020,Y4 000845 ,TPQ,TIJ,XAVLR,08Jan2020 16:20,08Jan2020 19:07
08Jan2020,Y4 000854 ,MEX,MIA,XAVLH,08Jan2020 14:11,08Jan2020 17:20
08Jan2020,Y4 000855 ,MIA,MEX,XAVLH,08Jan2020 19:00,08Jan2020 22:58
08Jan2020,Y4 000888 ,GDL,LAX,N509VL,08Jan2020 02:18,08Jan2020 06:00
08Jan2020,Y4 000890 ,GDL,IAH,XAVLK,08Jan2020 13:05,08Jan2020 15:23
08Jan2020,Y4 000891 ,IAH,GDL,XAVLK,08Jan2020 16:43,08Jan2020 19:17
08Jan2020,Y4 000892 ,GDL,DFW,XAVLO,08Jan2020 18:17,08Jan2020 20:50
08Jan2020,Y4 000893 ,DFW,GDL,XAVLO,08Jan2020 22:30,09Jan2020 01:14
08Jan2020,Y4 000894 ,GDL,JFK,N526VL,08Jan2020 00:31,08Jan2020 05:41
08Jan2020,Y4 000895 ,JFK,GDL,N526VL,08Jan2020 06:56,08Jan2020 13:03
08Jan2020,Y4 000896 ,GDL,SEA,N531VL,08Jan2020 23:12,09Jan2020 04:45
08Jan2020,Y4 000897 ,SEA,GDL,N531VL,08Jan2020 06:05,08Jan2020 11:01
08Jan2020,Y4 000901 ,LAX,MEX,N509VL,08Jan2020 08:08,08Jan2020 12:05
08Jan2020,Y4 000902 ,GDL,OAK,XAVRJ,08Jan2020 01:41,08Jan2020 06:00
08Jan2020,Y4 000903 ,OAK,GDL,XAVRJ,08Jan2020 07:20,08Jan2020 11:10
08Jan2020,Y4 000904 ,MEX,OAK,N538VL,08Jan2020 23:58,09Jan2020 04:55
08Jan2020,Y4 000912 ,GDL,LAX,N518VL,08Jan2020 12:30,08Jan2020 16:12
08Jan2020,Y4 000913 ,LAX,GDL,XAVLP,08Jan2020 09:25,08Jan2020 12:38
08Jan2020,Y4 000914 ,GDL,LAX,N538VL,08Jan2020 04:03,08Jan2020 07:45
08Jan2020,Y4 000915 ,LAX,GDL,N520VL,08Jan2020 03:33,08Jan2020 06:46
08Jan2020,Y4 000916 ,GDL,LAX,N526VL,08Jan2020 18:38,08Jan2020 22:20
08Jan2020,Y4 000919 ,LAX,GDL,XAVLT,08Jan2020 00:00,08Jan2020 03:13
08Jan2020,Y4 000923 ,LAX,ZCL,N538VL,08Jan2020 10:25,08Jan2020 13:24
08Jan2020,Y4 000924 ,AGU,LAX,N518VL,08Jan2020 22:04,09Jan2020 01:42
08Jan2020,Y4 000925 ,LAX,AGU,N518VL,08Jan2020 17:42,08Jan2020 20:46
08Jan2020,Y4 000926 ,MEX,LAX,XAVLP,08Jan2020 02:16,08Jan2020 06:38
08Jan2020,Y4 000927 ,LAX,MLM,N510VL,08Jan2020 21:39,09Jan2020 00:59
08Jan2020,Y4 000930 ,GDL,SJC,N505VL,08Jan2020 14:04,08Jan2020 18:15
08Jan2020,Y4 000931 ,SJC,GDL,N505VL,08Jan2020 19:45,08Jan2020 23:26
08Jan2020,Y4 000932 ,BJX,SJC,N533VL,08Jan2020 16:56,08Jan2020 21:15
08Jan2020,Y4 000933 ,SJC,BJX,N533VL,08Jan2020 22:45,09Jan2020 02:26
08Jan2020,Y4 000936 ,GDL,ONT,N525VL,08Jan2020 03:35,08Jan2020 07:00
08Jan2020,Y4 000937 ,ONT,GDL,N525VL,08Jan2020 08:40,08Jan2020 11:42
08Jan2020,Y4 000939 ,PDX,GDL,XAVOE,08Jan2020 06:15,08Jan2020 10:58
08Jan2020,Y4 000940 ,GDL,MDW,XAVOE,08Jan2020 13:00,08Jan2020 17:05
08Jan2020,Y4 000946 ,MLM,MDW,XAVOK,08Jan2020 18:23,08Jan2020 22:18
08Jan2020,Y4 000947 ,MDW,MLM,XAVOK,08Jan2020 13:00,08Jan2020 17:28
08Jan2020,Y4 000948 ,ZCL,MDW,XAVOE,08Jan2020 23:28,09Jan2020 03:08
08Jan2020,Y4 000949 ,MDW,ZCL,XAVOE,08Jan2020 18:20,08Jan2020 22:38
08Jan2020,Y4 000950 ,GDL,FAT,N513VL,08Jan2020 03:14,08Jan2020 07:10
08Jan2020,Y4 000951 ,FAT,GDL,N513VL,08Jan2020 08:20,08Jan2020 11:50
08Jan2020,Y4 000954 ,MEX,ORD,N527VL,08Jan2020 13:09,08Jan2020 17:26
08Jan2020,Y4 000955 ,ORD,MEX,N527VL,08Jan2020 19:06,08Jan2020 23:54
08Jan2020,Y4 000960 ,GDL,LAS,XAVRF,08Jan2020 18:37,08Jan2020 22:11
08Jan2020,Y4 000961 ,LAS,GDL,XAVRF,08Jan2020 23:26,09Jan2020 02:45
08Jan2020,Y4 000964 ,MEX,SAT,XAVLD,08Jan2020 17:22,08Jan2020 19:36
08Jan2020,Y4 000965 ,SAT,MEX,XAVLD,08Jan2020 20:54,08Jan2020 23:07
08Jan2020,Y4 000966 ,MEX,LAS,N520VL,08Jan2020 16:03,08Jan2020 20:13
08Jan2020,Y4 000967 ,LAS,MEX,N520VL,08Jan2020 21:28,09Jan2020 01:19
08Jan2020,Y4 000970 ,GDL,SMF,N505VL,08Jan2020 03:18,08Jan2020 07:22
08Jan2020,Y4 000971 ,SMF,GDL,N505VL,08Jan2020 07:49,08Jan2020 11:38
08Jan2020,Y4 000974 ,GDL,PHX,XAVLK,08Jan2020 20:07,08Jan2020 23:04
08Jan2020,Y4 000978 ,GDL,CLT,XAVLB,08Jan2020 18:25,08Jan2020 22:29
08Jan2020,Y4 000979 ,CLT,GDL,XAVLB,08Jan2020 23:39,09Jan2020 04:27
08Jan2020,Y4 000980 ,MEX,MCO,XAVLC,08Jan2020 14:05,08Jan2020 17:23
08Jan2020,Y4 000981 ,MCO,MEX,XAVLC,08Jan2020 19:11,08Jan2020 23:05
08Jan2020,Y4 000986 ,GDL,DEN,XAVLS,08Jan2020 13:18,08Jan2020 17:00
08Jan2020,Y4 000987 ,DEN,GDL,XAVLS,08Jan2020 18:40,08Jan2020 22:20
08Jan2020,Y4 000988 ,GDL,LAX,N510VL,08Jan2020 16:17,08Jan2020 19:59
08Jan2020,Y4 000990 ,MLM,OAK,N511VL,08Jan2020 16:35,08Jan2020 21:15
08Jan2020,Y4 000991 ,OAK,MLM,N511VL,08Jan2020 22:30,09Jan2020 02:30
08Jan2020,Y4 000992 ,BJX,OAK,N509VL,08Jan2020 15:42,08Jan2020 20:15
08Jan2020,Y4 000993 ,OAK,BJX,N509VL,08Jan2020 21:30,09Jan2020 01:38
08Jan2020,Y4 000998 ,GDL,RNO,N507VL,08Jan2020 15:12,08Jan2020 19:40
08Jan2020,Y4 000999 ,RNO,GDL,N507VL,08Jan2020 21:20,09Jan2020 01:14
08Jan2020,Y4 005423 ,GDL,TIJ,XAVOD,08Jan2020 05:55,08Jan2020 09:08
08Jan2020,Y4 005424 ,TIJ,GDL,XAVLO,08Jan2020 08:48,08Jan2020 11:40
08Jan2020,Y4 005443 ,MLM,TIJ,N539VL,08Jan2020 01:15,08Jan2020 04:41
08Jan2020,Y4 005624 ,GDL,MXL,XAVLY,08Jan2020 14:00,08Jan2020 17:00
08Jan2020,Y4 005625 ,MXL,GDL,XAVLY,08Jan2020 17:35,08Jan2020 20:20
08Jan2020,Y4 005649 ,ORD,GDL,XAVRF,08Jan2020 00:55,08Jan2020 05:41
08Jan2020,Y4 005678 ,GDL,CUU,XAVLY,08Jan2020 21:00,08Jan2020 22:53
08Jan2020,Y4 005679 ,CUU,GDL,XAVLY,08Jan2020 23:28,09Jan2020 01:17
08Jan2020,Y4 005743 ,GDL,MEX,XAVRA,08Jan2020 12:26,08Jan2020 13:57
08Jan2020,Y4 005884 ,MLM,MDW,XAVRJ,08Jan2020 22:53,09Jan2020 02:48
08Jan2020,Y4 005885 ,MDW,MLM,XAVRJ,08Jan2020 17:31,08Jan2020 21:59
08Jan2020,Y4 005897 ,SEA,GDL,N529VL,08Jan2020 04:35,08Jan2020 09:31
08Jan2020,Y4 005903 ,OAK,GDL,XAVLB,08Jan2020 01:19,08Jan2020 05:09
08Jan2020,Y4 005940 ,GDL,MDW,XAVRJ,08Jan2020 12:04,08Jan2020 16:09
08Jan2020,Y4 005982 ,MEX,DEN,XAVRA,08Jan2020 14:47,08Jan2020 18:45
08Jan2020,Y4 005983 ,DEN,MEX,XAVRA,08Jan2020 20:25,09Jan2020 00:16
NULL,Y4 007244 ,BJX,NULL,XAVOY,NULL,NULL
NULL,Y4 007245 ,FAT,NULL,XAVOY,NULL,NULL
09Jan2020,Q6 004050 ,SJO,MEX,N504VL,09Jan2020 12:00,09Jan2020 15:17
09Jan2020,Q6 004051 ,MEX,SJO,N504VL,09Jan2020 16:07,09Jan2020 19:09
09Jan2020,Q6 004068 ,GUA,MEX,N503VL,09Jan2020 22:25,10Jan2020 00:49
09Jan2020,Q6 004068 ,SJO,GUA,N503VL,09Jan2020 19:54,09Jan2020 21:40
09Jan2020,Q6 004082 ,SAL,IAD,N504VL,09Jan2020 22:31,10Jan2020 02:58
09Jan2020,Q6 004082 ,SJO,SAL,N504VL,09Jan2020 20:00,09Jan2020 21:31
09Jan2020,Q6 004083 ,IAD,SAL,N503VL,09Jan2020 09:52,09Jan2020 14:25
09Jan2020,Q6 004083 ,SAL,SJO,N503VL,09Jan2020 15:45,09Jan2020 17:05
09Jan2020,Q6 004090 ,SAL,LAX,N501VL,09Jan2020 22:45,10Jan2020 04:15
09Jan2020,Q6 004091 ,LAX,SAL,N501VL,09Jan2020 08:38,09Jan2020 13:45
09Jan2020,Q6 004092 ,GUA,LAX,N501VL,09Jan2020 01:19,09Jan2020 06:48
09Jan2020,Y4 000110 ,PBC,CUN,XAVLS,09Jan2020 14:19,09Jan2020 16:26
09Jan2020,Y4 000111 ,CUN,PBC,XAVLS,09Jan2020 11:30,09Jan2020 13:43
09Jan2020,Y4 000112 ,QRO,CUN,XAVLS,09Jan2020 20:09,09Jan2020 22:30
09Jan2020,Y4 000113 ,CUN,QRO,XAVLS,09Jan2020 17:02,09Jan2020 19:37
09Jan2020,Y4 000114 ,CJS,CUN,XAVLO,09Jan2020 21:52,10Jan2020 01:11
09Jan2020,Y4 000115 ,CUN,CJS,XAVLO,09Jan2020 17:28,09Jan2020 21:22
09Jan2020,Y4 000118 ,TGZ,CUN,N514VL,09Jan2020 00:01,09Jan2020 01:40
09Jan2020,Y4 000122 ,SLP,CUN,N533VL,09Jan2020 18:01,09Jan2020 20:21
09Jan2020,Y4 000123 ,CUN,SLP,N533VL,09Jan2020 14:55,09Jan2020 17:28
09Jan2020,Y4 000124 ,AGU,CUN,N528VL,09Jan2020 21:46,10Jan2020 00:17
09Jan2020,Y4 000127 ,OAX,MTY,N506VL,09Jan2020 01:07,09Jan2020 03:04
09Jan2020,Y4 000130 ,MEX,PXM,XAVOY,09Jan2020 12:57,09Jan2020 14:00
09Jan2020,Y4 000131 ,PXM,MEX,XAVOY,09Jan2020 14:30,09Jan2020 15:43
09Jan2020,Y4 000134 ,MTY,MZT,N508VL,09Jan2020 18:21,09Jan2020 20:11
09Jan2020,Y4 000135 ,MZT,MTY,N508VL,09Jan2020 20:41,09Jan2020 22:16
09Jan2020,Y4 000140 ,PBC,CUN,N533VL,09Jan2020 23:45,10Jan2020 01:52
09Jan2020,Y4 000141 ,CUN,PBC,N533VL,09Jan2020 20:56,09Jan2020 23:09
09Jan2020,Y4 000142 ,GDL,TAP,N505VL,09Jan2020 18:51,09Jan2020 21:07
09Jan2020,Y4 000143 ,TAP,GDL,N505VL,09Jan2020 21:42,10Jan2020 00:00
09Jan2020,Y4 000144 ,GDL,ACA,XAVLL,09Jan2020 16:08,09Jan2020 17:28
09Jan2020,Y4 000145 ,ACA,GDL,XAVLL,09Jan2020 18:04,09Jan2020 19:20
09Jan2020,Y4 000158 ,GDL,OAX,XAVLP,09Jan2020 13:43,09Jan2020 15:22
09Jan2020,Y4 000162 ,CUL,SJD,XAVLV,09Jan2020 14:31,09Jan2020 15:37
09Jan2020,Y4 000163 ,SJD,CUL,XAVLV,09Jan2020 16:12,09Jan2020 17:06
09Jan2020,Y4 000164 ,CUL,MXL,N536VL,09Jan2020 19:06,09Jan2020 21:12
09Jan2020,Y4 000165 ,MXL,CUL,N536VL,09Jan2020 21:52,09Jan2020 23:47
09Jan2020,Y4 000170 ,MEX,CEN,XAVRB,09Jan2020 00:08,09Jan2020 02:46
