Datetime,String,String,String,String,Datetime,Datetime,String,String,String,String,String
date_of_origin,flight_designator,departure_airport,arrival_airport,service_type,schedule_departure,schedule_arrival,aircraft_type,status_code,aircraft_owner,cockpit_employer,cabin_employer
01Jan2020,Y4 000891 ,IAH,GDL,J,01Jan2020 16:43,01Jan2020 19:17,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000718 ,MEX,CUN,J,01Jan2020 22:10,02Jan2020 00:28,21A,S,Y4,Y4,Y4
01Jan2020,Y4 000895 ,JFK,GDL,J,01Jan2020 06:56,01Jan2020 13:03,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000954 ,MEX,ORD,J,01Jan2020 13:09,01Jan2020 17:26,320,S,Y4,Y4,Y4
01Jan2020,Y4 000490 ,TIJ,AGU,J,01Jan2020 09:10,01Jan2020 11:56,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000315 ,DGO,GDL,J,01Jan2020 00:18,01Jan2020 01:28,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000257 ,MID,BJX,J,01Jan2020 01:10,01Jan2020 03:29,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000209 ,PBC,MTY,J,01Jan2020 22:01,01Jan2020 23:42,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000415 ,CUL,TIJ,J,01Jan2020 04:03,01Jan2020 06:21,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000756 ,MEX,MID,J,01Jan2020 12:25,01Jan2020 14:20,21A,S,Y4,Y4,Y4
01Jan2020,Y4 000461 ,PBC,TIJ,J,01Jan2020 21:08,02Jan2020 01:00,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000240 ,GDL,CJS,J,01Jan2020 23:11,02Jan2020 01:33,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000185 ,MTY,MEX,J,01Jan2020 04:50,01Jan2020 06:32,320,S,Y4,Y4,Y4
01Jan2020,Y4 000919 ,LAX,GDL,J,01Jan2020 00:00,01Jan2020 03:13,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000425 ,GDL,TIJ,J,01Jan2020 23:44,02Jan2020 02:57,321,S,Y4,Y4,Y4
01Jan2020,Q6 004092 ,SJO,SAL,J,01Jan2020 20:00,01Jan2020 21:31,319,S,Q6,Q6,Q6
01Jan2020,Y4 000404 ,TIJ,BJX,J,01Jan2020 01:42,01Jan2020 04:37,21A,S,Y4,Y4,Y4
01Jan2020,Q6 004092 ,SAL,GUA,J,01Jan2020 22:51,01Jan2020 23:40,319,S,Q6,Q6,Q6
01Jan2020,Y4 000409 ,BJX,TIJ,J,01Jan2020 02:07,01Jan2020 05:24,321,S,Y4,Y4,Y4
01Jan2020,Y4 000772 ,MEX,TGZ,J,01Jan2020 13:48,01Jan2020 15:33,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000228 ,MTY,CUN,J,01Jan2020 18:21,01Jan2020 20:41,31A,S,Y4,Y4,Y4
01Jan2020,Y4 000639 ,CUN,BJX,J,01Jan2020 22:50,02Jan2020 01:30,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000924 ,AGU,LAX,J,01Jan2020 22:04,02Jan2020 01:42,319,S,Y4,Y4,Y4
01Jan2020,Y4 000815 ,MEX,TIJ,J,01Jan2020 12:41,01Jan2020 16:35,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000445 ,MLM,TIJ,J,01Jan2020 17:48,01Jan2020 21:14,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000351 ,QRO,GDL,J,01Jan2020 13:36,01Jan2020 14:51,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000495 ,AGU,TIJ,J,01Jan2020 04:13,01Jan2020 07:17,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000746 ,GDL,SJD,J,01Jan2020 19:43,01Jan2020 21:20,21N,S,Y4,Y4,Y4
01Jan2020,Y4 000925 ,LAX,AGU,J,01Jan2020 17:42,01Jan2020 20:46,319,S,Y4,Y4,Y4
01Jan2020,Y4 005743 ,GDL,MEX,J,01Jan2020 12:26,01Jan2020 13:57,32N,S,Y4,Y4,Y4
01Jan2020,Y4 005649 ,ORD,GDL,J,01Jan2020 00:55,01Jan2020 05:41,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000531 ,ACA,TIJ,J,01Jan2020 12:35,01Jan2020 16:29,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000684 ,GDL,CEN,J,01Jan2020 12:58,01Jan2020 14:55,320,S,Y4,Y4,Y4
01Jan2020,Y4 000797 ,TAP,MEX,J,01Jan2020 19:23,01Jan2020 21:25,21A,S,Y4,Y4,Y4
01Jan2020,Q6 004093 ,LAX,GUA,J,01Jan2020 08:24,01Jan2020 13:24,319,S,Q6,Q6,Q6
01Jan2020,Y4 000712 ,MEX,CUN,J,01Jan2020 17:51,01Jan2020 20:09,21A,S,Y4,Y4,Y4
01Jan2020,Y4 000620 ,GDL,MXL,J,01Jan2020 11:40,01Jan2020 14:40,321,S,Y4,Y4,Y4
01Jan2020,Y4 000745 ,GDL,MEX,J,01Jan2020 00:06,01Jan2020 01:37,320,S,Y4,Y4,Y4
01Jan2020,Y4 000759 ,MID,MEX,J,01Jan2020 14:55,01Jan2020 17:06,21A,S,Y4,Y4,Y4
01Jan2020,Y4 000674 ,GDL,MTY,J,01Jan2020 02:18,01Jan2020 03:51,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000640 ,BJX,CUN,J,01Jan2020 11:50,01Jan2020 14:19,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000478 ,TIJ,CUU,J,01Jan2020 02:29,01Jan2020 04:24,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000770 ,MEX,LAP,J,01Jan2020 18:48,01Jan2020 21:15,21A,S,Y4,Y4,Y4
01Jan2020,Y4 000939 ,PDX,GDL,J,01Jan2020 06:15,01Jan2020 10:58,319,S,Y4,Y4,Y4
01Jan2020,Y4 000550 ,TIJ,PVR,J,01Jan2020 21:12,01Jan2020 23:52,21N,S,Y4,Y4,Y4
01Jan2020,Y4 000655 ,VER,MEX,J,01Jan2020 14:38,01Jan2020 15:55,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000790 ,MEX,CUL,J,01Jan2020 00:54,01Jan2020 03:06,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000933 ,SJC,BJX,J,01Jan2020 22:45,02Jan2020 02:26,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000434 ,TIJ,GDL,J,01Jan2020 00:16,01Jan2020 03:08,21A,S,Y4,Y4,Y4
01Jan2020,Q6 004055 ,CUN,SJO,J,01Jan2020 21:54,02Jan2020 00:09,319,S,Q6,Q6,Q6
01Jan2020,Y4 000691 ,CUL,GDL,J,01Jan2020 15:13,01Jan2020 16:39,21N,S,Y4,Y4,Y4
01Jan2020,Y4 000256 ,BJX,MID,J,01Jan2020 04:14,01Jan2020 06:20,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000707 ,CUN,MEX,J,01Jan2020 03:06,01Jan2020 05:40,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000817 ,MEX,TIJ,J,01Jan2020 15:06,01Jan2020 19:00,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000414 ,TIJ,CUL,J,01Jan2020 01:30,01Jan2020 03:33,32N,S,Y4,Y4,Y4
01Jan2020,Q6 004069 ,MEX,GUA,J,01Jan2020 13:26,01Jan2020 15:29,319,S,Q6,Q6,Q6
01Jan2020,Y4 000439 ,CUL,TIJ,J,01Jan2020 22:02,02Jan2020 00:20,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000912 ,GDL,LAX,J,01Jan2020 12:30,01Jan2020 16:12,319,S,Y4,Y4,Y4
01Jan2020,Y4 000226 ,MTY,CUN,J,01Jan2020 16:33,01Jan2020 18:53,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000915 ,LAX,GDL,J,01Jan2020 03:33,01Jan2020 06:46,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000789 ,MID,MEX,J,01Jan2020 03:24,01Jan2020 05:35,21A,S,Y4,Y4,Y4
01Jan2020,Y4 005466 ,TIJ,SJD,J,01Jan2020 14:00,01Jan2020 16:10,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000621 ,MXL,GDL,J,01Jan2020 15:18,01Jan2020 18:03,321,S,Y4,Y4,Y4
01Jan2020,Y4 000854 ,MEX,MIA,J,01Jan2020 14:11,01Jan2020 17:20,21N,S,Y4,Y4,Y4
01Jan2020,Y4 000926 ,MEX,LAX,J,01Jan2020 02:16,01Jan2020 06:38,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000811 ,MEX,TIJ,J,01Jan2020 14:13,01Jan2020 18:07,320,S,Y4,Y4,Y4
01Jan2020,Q6 004093 ,GUA,SAL,J,01Jan2020 14:04,01Jan2020 15:00,319,S,Q6,Q6,Q6
01Jan2020,Y4 000990 ,MLM,OAK,J,01Jan2020 16:35,01Jan2020 21:15,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000970 ,GDL,SMF,J,01Jan2020 02:23,01Jan2020 06:44,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000441 ,MLM,TIJ,J,01Jan2020 12:00,01Jan2020 15:26,21N,S,Y4,Y4,Y4
01Jan2020,Y4 000699 ,TRC,GDL,J,01Jan2020 20:44,01Jan2020 22:06,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000818 ,TIJ,MEX,J,01Jan2020 01:38,01Jan2020 05:12,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000448 ,TIJ,MID,J,01Jan2020 07:46,01Jan2020 11:57,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000186 ,MEX,MTY,J,01Jan2020 21:12,01Jan2020 22:55,320,S,Y4,Y4,Y4
01Jan2020,Y4 000750 ,MEX,MXL,J,01Jan2020 12:00,01Jan2020 15:37,21A,S,Y4,Y4,Y4
01Jan2020,Y4 000966 ,MEX,LAS,J,01Jan2020 16:03,01Jan2020 20:13,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000711 ,CUN,MEX,J,01Jan2020 01:08,01Jan2020 03:42,21N,S,Y4,Y4,Y4
01Jan2020,Y4 000590 ,TIJ,MZT,J,01Jan2020 16:06,01Jan2020 18:25,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000738 ,MEX,GDL,J,01Jan2020 13:55,01Jan2020 15:23,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000697 ,BJX,MEX,J,01Jan2020 11:25,01Jan2020 12:50,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000842 ,TIJ,CLQ,J,01Jan2020 16:40,01Jan2020 19:40,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000543 ,OAX,TIJ,J,01Jan2020 01:33,01Jan2020 05:42,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000752 ,MEX,MXL,J,01Jan2020 02:39,01Jan2020 06:16,21A,S,Y4,Y4,Y4
01Jan2020,Y4 000971 ,SMF,GDL,J,01Jan2020 07:59,01Jan2020 11:48,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000191 ,CUN,MTY,J,01Jan2020 19:28,01Jan2020 22:04,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000633 ,CUN,GDL,J,01Jan2020 23:11,02Jan2020 02:08,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000783 ,SJD,MEX,J,01Jan2020 20:44,01Jan2020 23:01,21N,S,Y4,Y4,Y4
01Jan2020,Y4 000129 ,SJD,MTY,J,01Jan2020 01:15,01Jan2020 03:07,31A,S,Y4,Y4,Y4
01Jan2020,Y4 005951 ,FAT,GDL,J,01Jan2020 11:05,01Jan2020 14:35,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000913 ,LAX,GDL,J,01Jan2020 09:25,01Jan2020 12:38,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000428 ,TIJ,GDL,J,01Jan2020 08:50,01Jan2020 11:42,21N,S,Y4,Y4,Y4
01Jan2020,Y4 000634 ,GDL,CUN,J,01Jan2020 12:51,01Jan2020 15:39,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000731 ,GDL,MEX,J,01Jan2020 12:14,01Jan2020 13:45,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000679 ,CUU,GDL,J,01Jan2020 16:26,01Jan2020 18:15,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000180 ,MEX,MTY,J,01Jan2020 12:55,01Jan2020 14:38,320,S,Y4,Y4,Y4
01Jan2020,Q6 004093 ,SAL,SJO,J,01Jan2020 15:45,01Jan2020 17:05,319,S,Q6,Q6,Q6
01Jan2020,Y4 000892 ,GDL,DFW,J,01Jan2020 18:17,01Jan2020 20:50,320,S,Y4,Y4,Y4
01Jan2020,Y4 005467 ,SJD,TIJ,J,01Jan2020 16:40,01Jan2020 18:57,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000511 ,MTY,TIJ,J,01Jan2020 02:12,01Jan2020 05:19,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000705 ,CUN,MEX,J,01Jan2020 23:18,02Jan2020 01:52,21A,S,Y4,Y4,Y4
01Jan2020,Y4 000500 ,TIJ,HMO,J,01Jan2020 13:16,01Jan2020 14:40,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000706 ,MEX,CUN,J,01Jan2020 23:01,02Jan2020 01:19,320,S,Y4,Y4,Y4
01Jan2020,Y4 000763 ,HMO,MEX,J,01Jan2020 02:31,01Jan2020 05:11,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000454 ,TIJ,DGO,J,01Jan2020 10:20,01Jan2020 12:43,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000978 ,GDL,CLT,J,01Jan2020 18:25,01Jan2020 22:29,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000278 ,MEX,CJS,J,01Jan2020 16:30,01Jan2020 19:17,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000545 ,TGZ,TIJ,J,01Jan2020 14:08,01Jan2020 18:47,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000512 ,TIJ,MTY,J,01Jan2020 16:06,01Jan2020 18:51,21A,S,Y4,Y4,Y4
01Jan2020,Q6 004092 ,GUA,LAX, ,02Jan2020 01:19,02Jan2020 06:48,319,C,NULL,NULL,NULL
01Jan2020,Y4 000544 ,TIJ,TGZ,J,01Jan2020 09:35,01Jan2020 13:38,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000692 ,GDL,VER,J,01Jan2020 19:50,01Jan2020 21:21,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000615 ,CLQ,MEX,J,01Jan2020 01:14,01Jan2020 02:41,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000698 ,GDL,TRC,J,01Jan2020 18:47,01Jan2020 20:06,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000616 ,MEX,AGU,J,01Jan2020 14:20,01Jan2020 15:49,31A,S,Y4,Y4,Y4
01Jan2020,Y4 000932 ,BJX,SJC,J,01Jan2020 16:56,01Jan2020 21:15,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000764 ,MEX,OAX,J,01Jan2020 17:25,01Jan2020 18:35,320,S,Y4,Y4,Y4
01Jan2020,Y4 000991 ,OAK,MLM,J,01Jan2020 22:30,02Jan2020 02:30,32A,S,Y4,Y4,Y4
01Jan2020,Y4 005448 ,TIJ,MID,J,01Jan2020 19:56,02Jan2020 00:07,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000796 ,MEX,TAP,J,01Jan2020 16:54,01Jan2020 18:48,21A,S,Y4,Y4,Y4
01Jan2020,Y4 000732 ,MEX,GDL,J,01Jan2020 04:01,01Jan2020 05:29,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000609 ,LAP,MEX,J,01Jan2020 15:13,01Jan2020 17:32,21A,S,Y4,Y4,Y4
01Jan2020,Y4 000901 ,LAX,MEX,J,01Jan2020 08:08,01Jan2020 12:05,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000725 ,CUU,MEX,J,01Jan2020 14:41,01Jan2020 17:03,21N,S,Y4,Y4,Y4
01Jan2020,Y4 000700 ,MEX,CUN,J,01Jan2020 20:15,01Jan2020 22:33,21A,S,Y4,Y4,Y4
01Jan2020,Y4 000402 ,TIJ,BJX,J,01Jan2020 16:06,01Jan2020 19:01,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000673 ,LMM,GDL,J,01Jan2020 16:09,01Jan2020 17:48,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000685 ,CEN,GDL,J,01Jan2020 15:25,01Jan2020 17:13,320,S,Y4,Y4,Y4
01Jan2020,Y4 000427 ,GDL,TIJ,J,01Jan2020 14:36,01Jan2020 17:49,21A,S,Y4,Y4,Y4
01Jan2020,Y4 000654 ,MEX,VER,J,01Jan2020 12:58,01Jan2020 13:59,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000693 ,VER,GDL,J,01Jan2020 22:03,01Jan2020 23:42,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000751 ,MXL,MEX,J,01Jan2020 06:52,01Jan2020 10:10,21A,S,Y4,Y4,Y4
01Jan2020,Y4 000855 ,MIA,MEX,J,01Jan2020 19:00,01Jan2020 22:58,21N,S,Y4,Y4,Y4
01Jan2020,Y4 000471 ,CUN,TIJ,J,01Jan2020 14:51,01Jan2020 20:07,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000946 ,MLM,MDW,J,01Jan2020 18:23,01Jan2020 22:18,319,S,Y4,Y4,Y4
01Jan2020,Y4 000295 ,DGO,MEX,J,01Jan2020 17:09,01Jan2020 18:48,32A,C,Y4,Y4,Y4
01Jan2020,Y4 000561 ,LMM,TIJ,J,01Jan2020 21:21,01Jan2020 23:22,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000110 ,PBC,CUN,J,01Jan2020 14:19,01Jan2020 16:26,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000927 ,LAX,MLM,J,01Jan2020 21:39,02Jan2020 00:59,32N,S,Y4,Y4,Y4
01Jan2020,Q6 004085 ,SAL,SJO,J,01Jan2020 15:45,01Jan2020 17:05,32A,C,Q6,Q6,Q6
01Jan2020,Y4 000181 ,MTY,MEX,J,01Jan2020 11:46,01Jan2020 13:28,31A,S,Y4,Y4,Y4
01Jan2020,Y4 000235 ,MXL,MTY,J,01Jan2020 17:01,01Jan2020 19:26,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000187 ,MTY,MEX,J,01Jan2020 23:25,02Jan2020 01:07,320,S,Y4,Y4,Y4
01Jan2020,Y4 000785 ,PVR,MEX,J,01Jan2020 20:31,01Jan2020 22:16,21A,S,Y4,Y4,Y4
01Jan2020,Y4 000592 ,TIJ,MZT,J,01Jan2020 13:00,01Jan2020 15:19,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000713 ,CUN,MEX,J,01Jan2020 20:49,01Jan2020 23:23,21A,S,Y4,Y4,Y4
01Jan2020,Y4 000115 ,CUN,CJS,J,01Jan2020 17:28,01Jan2020 21:22,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000150 ,GDL,PXM,J,01Jan2020 13:30,01Jan2020 15:08,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000407 ,CEN,TIJ,J,01Jan2020 21:06,01Jan2020 22:52,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000541 ,OAX,TIJ,J,01Jan2020 14:00,01Jan2020 18:09,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000999 ,RNO,GDL,J,01Jan2020 21:20,02Jan2020 01:14,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000696 ,MEX,BJX,J,01Jan2020 13:25,01Jan2020 14:51,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000951 ,FAT,GDL,J,01Jan2020 08:20,01Jan2020 11:50,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000151 ,PXM,GDL,J,01Jan2020 15:38,01Jan2020 17:15,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000998 ,GDL,RNO,J,01Jan2020 15:12,01Jan2020 19:40,32N,S,Y4,Y4,Y4
01Jan2020,Y4 005902 ,GDL,OAK,J,01Jan2020 19:45,02Jan2020 00:04,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000754 ,MEX,MID,J,01Jan2020 17:55,01Jan2020 19:50,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000734 ,MEX,GDL,J,01Jan2020 16:20,01Jan2020 17:48,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000714 ,MEX,CUN,J,01Jan2020 12:31,01Jan2020 14:49,21A,S,Y4,Y4,Y4
01Jan2020,Y4 000893 ,DFW,GDL,J,01Jan2020 22:30,02Jan2020 01:14,320,S,Y4,Y4,Y4
01Jan2020,Y4 000686 ,GDL,MID,J,01Jan2020 16:00,01Jan2020 18:22,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000408 ,TIJ,BJX,J,01Jan2020 08:20,01Jan2020 11:15,21A,S,Y4,Y4,Y4
01Jan2020,Y4 000401 ,BJX,TIJ,J,01Jan2020 13:42,01Jan2020 16:59,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000765 ,OAX,MEX,J,01Jan2020 19:05,01Jan2020 20:32,320,S,Y4,Y4,Y4
01Jan2020,Y4 000930 ,GDL,SJC,J,01Jan2020 14:04,01Jan2020 18:15,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000947 ,MDW,MLM,J,01Jan2020 13:00,01Jan2020 17:28,319,S,Y4,Y4,Y4
01Jan2020,Y4 000422 ,TIJ,GDL,J,01Jan2020 17:39,01Jan2020 20:31,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000961 ,LAS,GDL,J,01Jan2020 23:26,02Jan2020 02:45,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000916 ,GDL,LAX,J,01Jan2020 18:38,01Jan2020 22:20,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000739 ,GDL,MEX,J,01Jan2020 13:58,01Jan2020 15:29,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000399 ,BJX,TIJ,J,01Jan2020 02:30,01Jan2020 05:47,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000931 ,SJC,GDL,J,01Jan2020 19:45,01Jan2020 23:26,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000581 ,LAP,TIJ,J,01Jan2020 01:54,01Jan2020 04:00,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000542 ,TIJ,OAX,J,01Jan2020 21:44,02Jan2020 01:27,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000591 ,MZT,TIJ,J,01Jan2020 18:55,01Jan2020 21:28,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000948 ,ZCL,MDW,J,01Jan2020 23:28,02Jan2020 03:08,319,S,Y4,Y4,Y4
01Jan2020,Y4 000988 ,GDL,LAX,J,01Jan2020 16:17,01Jan2020 19:59,32N,S,Y4,Y4,Y4
01Jan2020,Y4 005983 ,DEN,MEX,J,01Jan2020 20:25,02Jan2020 00:16,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000744 ,MEX,GDL,J,01Jan2020 13:00,01Jan2020 14:28,32A,C,Y4,Y4,Y4
01Jan2020,Y4 000784 ,MEX,PVR,J,01Jan2020 18:17,01Jan2020 19:56,21A,S,Y4,Y4,Y4
01Jan2020,Y4 005885 ,MDW,MLM,J,01Jan2020 17:31,01Jan2020 21:59,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000411 ,CUL,TIJ,J,01Jan2020 17:41,01Jan2020 19:59,21N,S,Y4,Y4,Y4
01Jan2020,Y4 000950 ,GDL,FAT,J,01Jan2020 02:59,01Jan2020 06:55,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000812 ,TIJ,MEX,J,01Jan2020 19:34,01Jan2020 23:08,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000670 ,GDL,CUL,J,01Jan2020 03:11,01Jan2020 04:37,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000687 ,MID,GDL,J,01Jan2020 12:55,01Jan2020 15:30,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000940 ,GDL,MDW,J,01Jan2020 13:00,01Jan2020 17:05,319,S,Y4,Y4,Y4
01Jan2020,Y4 000967 ,LAS,MEX,J,01Jan2020 21:28,02Jan2020 01:19,32N,S,Y4,Y4,Y4
01Jan2020,Q6 004085 ,JFK,SAL,J,01Jan2020 09:21,01Jan2020 14:35,319,S,Q6,Q6,Q6
01Jan2020,Y4 000442 ,TIJ,MLM,J,01Jan2020 19:48,01Jan2020 22:51,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000888 ,GDL,LAX,J,01Jan2020 02:18,01Jan2020 06:00,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000491 ,AGU,TIJ,J,01Jan2020 12:26,01Jan2020 15:30,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000432 ,TIJ,GDL,J,01Jan2020 10:58,01Jan2020 13:50,21A,S,Y4,Y4,Y4
01Jan2020,Y4 000597 ,MID,GDL,J,01Jan2020 18:52,01Jan2020 21:27,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000993 ,OAK,BJX,J,01Jan2020 21:30,02Jan2020 01:38,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000510 ,TIJ,MTY,J,01Jan2020 10:15,01Jan2020 13:00,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000960 ,GDL,LAS,J,01Jan2020 18:37,01Jan2020 22:11,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000819 ,MEX,TIJ,J,01Jan2020 02:38,01Jan2020 06:32,320,S,Y4,Y4,Y4
01Jan2020,Y4 000234 ,MTY,MXL,J,01Jan2020 13:30,01Jan2020 16:31,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000680 ,GDL,LAP,J,01Jan2020 18:55,01Jan2020 20:39,321,S,Y4,Y4,Y4
01Jan2020,Y4 000479 ,CUU,TIJ,J,01Jan2020 05:01,01Jan2020 07:13,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000793 ,CUL,MEX,J,01Jan2020 14:07,01Jan2020 16:09,21A,S,Y4,Y4,Y4
01Jan2020,Q6 004054 ,SJO,CUN,J,01Jan2020 18:35,01Jan2020 21:04,319,S,Q6,Q6,Q6
01Jan2020,Y4 000794 ,MEX,TGZ,J,01Jan2020 00:21,01Jan2020 02:06,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000743 ,GDL,MEX,J,01Jan2020 02:49,01Jan2020 04:20,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000489 ,GDL,TIJ,J,01Jan2020 20:21,01Jan2020 23:34,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000894 ,GDL,JFK,J,01Jan2020 00:31,01Jan2020 05:41,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000266 ,MID,OAX,J,01Jan2020 12:15,01Jan2020 14:00,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000114 ,CJS,CUN,J,01Jan2020 21:52,02Jan2020 01:11,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000182 ,MEX,MTY,J,01Jan2020 14:20,01Jan2020 16:03,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000844 ,TIJ,TPQ,J,01Jan2020 13:12,01Jan2020 15:50,32N,S,Y4,Y4,Y4
01Jan2020,Y4 000733 ,GDL,MEX,J,01Jan2020 14:58,01Jan2020 16:29,32A,S,Y4,Y4,Y4
01Jan2020,Y4 000681 ,LAP,GDL,J,01Jan2020 21:19,01Jan2020 22:55,321,S,Y4,Y4,Y4
01Jan2020,Y4 000596 ,GDL,MID,J,01Jan2020 21:57,02Jan2020 00:19,32A,S,Y4,Y4,Y4
