Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
84440.4802822073	84369.6303293109	374.2644646519	84440.7613842686	84440.4802822073	0.0001410824	0.0146666667	0.6333333333	
84440.3751310706	84369.6303293109	374.2417268723	84440.4363225897	84440.3751310706	0.0000935508	0.0260000000	0.6333333333	
84440.1559538643	84369.6303293109	374.2790618330	84440.2375083168	84440.1559538643	0.0000885558	0.0213333333	0.6333333333	
84439.8500177264	84369.6303293109	373.9142262086	84440.1270358761	84439.8500177264	0.0002822616	0.0053333333	0.6333333333	
84438.9342793822	84369.4807603955	374.6415518101	84439.3551688393	84438.9342793822	0.0000696828	0.0000000000	0.6333333333	
84438.7418610851	84369.4807603955	374.4016077476	84438.8444671035	84438.7418610851	0.0000601487	0.0000000000	0.6333333333	
84437.7385190129	84369.4807603955	375.0399038833	84438.3213803172	84437.7385190129	0.0002989536	0.0100000000	0.6333333333	
84436.7941348751	84369.4807603955	374.9520111157	84437.3920926452	84436.7941348751	0.0001445440	0.0506666667	0.6333333333	
84436.6504936417	84368.1586369872	374.9542798724	84436.7386352022	84436.6504936417	0.0001245433	0.0040000000	0.6333333333	
84436.4784553647	84368.1586369872	374.8001455879	84436.5829230348	84436.4784553647	0.0000247504	0.0053333333	0.6333333333	
84436.4784553647	84368.1586369872	374.8001455879	84436.4784553647	84436.4784553647	0.0000122280	0.0000000000	0.6333333333	
84435.1146176457	84367.6394268870	374.1802356255	84436.1434065302	84435.1146176457	0.0002842619	0.0740000000	0.6333333333	
84434.3578250210	84367.2076299787	373.6818339391	84434.7329989076	84434.3578250210	0.0003332139	0.0846666667	0.6333333333	
84433.7263833483	84367.2076299787	373.0873451044	84433.9867775639	84433.7263833483	0.0001061413	0.0000000000	0.6333333333	
84433.6637253563	84366.7077496648	373.0935365107	84433.7194229166	84433.6637253563	0.0001432277	0.0066666667	0.6333333333	
84433.5903101166	84366.7077496648	373.0261852556	84433.6557212472	84433.5903101166	0.0000521720	0.0200000000	0.6333333333	
